eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.17548402	-100	-0.3397369	-100	-0.47145593	-100	-0.22915162	-100	-0.28915077	-100.0	-0.21447982	-100.0	-0.09683639	-100	-0.5622151	-100	-0.52098125	-100	-0.36571452	-100	-0.20684658	-100	-0.16950314	-100	-0.17749985	-100	-0.32900754	-100.0	-0.18859345	-100	-0.3126476	-100	-0.2093712	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.15086842	-100	-0.82932794	-100	-0.09436733	-100	-0.2680244	-100	-0.2510502	-100.0	-0.30018434	-100.0	-0.106096976	-100	-0.22757126	-100	-0.16565455	-100	-0.14851895	-100	-0.54792726	-100	-0.14970355	-100	-0.15486622	-100	-0.2756736	-100.0	-0.09852868	-100	-0.16825312	-100	-0.16857979	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.13446231	-100	-0.25350702	-100	-0.089958735	-100	-0.20690353	-100	-0.1848205	-100.0	-0.6535301	-100.0	-0.10909658	-100	-0.16837515	-100	-0.19517513	-100	-0.19015217	-100	-0.26932123	-100	-0.16660248	-100	-0.16480109	-100	-0.266552	-100.0	-0.11745668	-100	-0.120033704	-100	-0.18193725	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.107018575	-100	-0.21488474	-100	-0.20921263	-100	-0.09189234	-100	-0.3278143	-100.0	-0.12928525	-100.0	-0.15915403	-100	-0.12471206	-100	-0.19928299	-100	-0.15719882	-100	-0.3537926	-100	-0.21182093	-100	-0.54133666	-100	-0.17318606	-100.0	-0.1556705	-100	-0.10920016	-100	-0.25391683	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.12046822	-100	-0.27031228	-100	-0.26021686	-100	-0.28384227	-100	-0.38476107	-100.0	-0.17774233	-100.0	-0.11520038	-100	-0.1826278	-100	-0.26732826	-100	-0.22773089	-100	-0.14199989	-100	-0.18096234	-100	-0.102355234	-100	-0.21870892	-100.0	-0.15225516	-100	-0.14980948	-100	-0.2397442	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.16325064	-100	-0.18186612	-100	-0.73159397	-100	-0.15679629	-100	-0.23803593	-100.0	-0.12508133	-100.0	-0.15313916	-100	-0.2459475	-100	-0.24391833	-100	-0.25416282	-100	-0.17010717	-100	-0.17959158	-100	-0.10399874	-100	-0.24796256	-100.0	-0.16500908	-100	-0.10717946	-100	-0.15535058	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.17978276	-100	-0.30559957	-100	-0.18590017	-100	-0.16920173	-100	-0.22238384	-100.0	-0.66949224	-100.0	-0.31596258	-100	-0.24410404	-100	-0.20846166	-100	-0.16222851	-100	-0.28316844	-100	-0.17329663	-100	-0.15926361	-100	-0.22374496	-100.0	-0.17340487	-100	-0.1217853	-100	-0.14833884	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.1915223	-100	-0.25727963	-100	-0.38458976	-100	-0.23759125	-100	-0.22680779	-100.0	-0.37763807	-100.0	-0.21518138	-100	-0.2271041	-100	-0.39993662	-100	-0.40331575	-100	-0.38658932	-100	-0.21689516	-100	-0.2593362	-100	-100.0	-0.9793763	-0.2167776	-100	-0.6044791	-100	-0.20671698	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.18234737	-100	-0.25972834	-100	-0.17554952	-100	-0.25830108	-100	-0.24589795	-100.0	-0.17530736	-100.0	-0.17689848	-100	-0.22381467	-100	-0.23500027	-100	-0.18298633	-100	-0.18958837	-100	-0.12494226	-100	-0.24802664	-100	-0.22641131	-100.0	-0.10022655	-100	-0.13067153	-100	-0.21362932	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.17541	-100	-0.280397	-100	-0.6767974	-100	-0.3168747	-100	-100.0	-0.54429793	-0.34443384	-100.0	-0.163246	-100	-0.38753307	-100	-0.23125786	-100	-0.8089766	-100	-0.42296013	-100	-0.48919374	-100	-0.25900376	-100	-0.27381954	-100.0	-0.21979848	-100	-0.26190156	-100	-0.33157307	-100
