eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.46183106	-100.0	-0.40496603	-100	-0.4253293	-100.0	-0.51770824	-100.0	-100.0	-0.47777444	-0.29166907	-100.0	-0.5554663	-100.0	-0.52103466	-100.0	-0.52732617	-100.0	-0.5364665	-100.0	-0.43583664	-100.0	-0.32995236	-100	-0.3083877	-100.0	-0.4396755	-100.0	-0.38540098	-100.0	-0.60825455	-100	-100.0	-0.4250455
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.39803326	-100.0	-0.40630752	-100	-0.26312968	-100.0	-0.51531756	-100.0	-100.0	-0.57586247	-0.29991993	-100.0	-0.433836	-100.0	-0.57577795	-100.0	-0.8796972	-100.0	-0.35525247	-100.0	-0.30468738	-100.0	-0.33189625	-100	-0.60218525	-100.0	-0.8392722	-100.0	-0.49762806	-100.0	-0.33303812	-100	-0.7464475	-100.0
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.36309183	-100.0	-0.29426488	-100	-0.4246166	-100.0	-0.32034123	-100.0	-0.44855437	-100.0	-0.25198233	-100.0	-0.22598137	-100.0	-100.0	-0.8334339	-0.44018263	-100.0	-0.2599947	-100.0	-0.2879148	-100.0	-0.26282507	-100	-0.3128881	-100.0	-100.0	-0.69432884	-0.15115255	-100.0	-0.4132728	-100	-0.38969627	-100.0
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.541397	-100.0	-0.4290189	-100	-0.3532834	-100.0	-0.28645024	-100.0	-0.34773144	-100.0	-0.26296437	-100.0	-0.29700375	-100.0	-0.22541301	-100.0	-0.47671983	-100.0	-0.27993107	-100.0	-0.26234657	-100.0	-0.25184762	-100	-0.31954363	-100.0	-0.45917907	-100.0	-0.22193392	-100.0	-0.33745357	-100	-0.3264357	-100.0
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.28686234	-100.0	-0.34073886	-100	-0.24816826	-100.0	-0.29246628	-100.0	-0.3736101	-100.0	-0.24711537	-100.0	-0.2429813	-100.0	-0.2714994	-100.0	-0.42178303	-100.0	-0.26643515	-100.0	-0.23121585	-100.0	-0.38653088	-100	-0.2888301	-100.0	-0.30853602	-100.0	-0.24839532	-100.0	-0.3374722	-100	-0.37573093	-100.0
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.29223305	-100.0	-0.31243628	-100	-0.35156888	-100.0	-0.6849499	-100.0	-0.42930564	-100.0	-0.2370807	-100.0	-0.22038117	-100.0	-0.34821227	-100.0	-100.0	-0.78681624	-0.25708836	-100.0	-0.34563026	-100.0	-0.34425363	-100	-0.29144314	-100.0	-0.22806643	-100.0	-0.23037691	-100.0	-0.5995663	-100	-0.4188748	-100.0
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.3484459	-100.0	-0.2395793	-100	-0.24686466	-100.0	-0.39647815	-100.0	-0.24624045	-100.0	-0.20407778	-100.0	-0.19039008	-100.0	-0.15506393	-100.0	-0.51604164	-100.0	-0.20720425	-100.0	-0.25158817	-100.0	-0.23854834	-100	-0.14050536	-100.0	-0.21645908	-100.0	-0.31407407	-100.0	-0.3473188	-100	-0.21790193	-100.0
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.3440412	-100.0	-0.32192147	-100	-0.35710832	-100.0	-0.3702885	-100.0	-0.2814238	-100.0	-0.3006828	-100.0	-0.1984569	-100.0	-0.2648283	-100.0	-0.29292333	-100.0	-0.27695733	-100.0	-0.24451429	-100.0	-0.37860012	-100	-0.34052554	-100.0	-0.21198332	-100.0	-0.38960984	-100.0	-0.48568806	-100	-0.42527324	-100.0
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.37512627	-100.0	-0.25170064	-100	-0.3080839	-100.0	-0.23865594	-100.0	-0.23993534	-100.0	-0.19951184	-100.0	-0.27222753	-100.0	-0.19870588	-100.0	-0.2143524	-100.0	-0.3512355	-100.0	-0.20752709	-100.0	-0.25059447	-100	-0.31296936	-100.0	-0.18304545	-100.0	-0.2201268	-100.0	-0.5166044	-100	-0.26894936	-100.0
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.55088335	-100.0	-0.3621262	-100	-100.0	-0.5523492	-100.0	-0.31760848	-100.0	-0.34383345	-100.0	-0.34196442	-100.0	-0.36074823	-100.0	-0.49797833	-0.65598947	-100.0	-100.0	-0.5949722	-100.0	-0.3193741	-0.8456852	-100	-100.0	-0.33223063	-100.0	-0.34753382	-0.5186942	-100.0	-0.8600529	-100	-100.0	-0.34848955
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.35932106	-100.0	-0.4982152	-100	-0.2635596	-100.0	-0.26886684	-100.0	-0.39160216	-100.0	-0.39355835	-100.0	-0.3546881	-100.0	-0.38568643	-100.0	-0.2064153	-100.0	-0.5734394	-100.0	-100.0	-0.5339881	-0.31437367	-100	-0.45846048	-100.0	-100.0	-0.38189608	-0.27452976	-100.0	-0.3190522	-100	-0.36253384	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.24984188	-100.0	-0.6479754	-100	-0.2730811	-100.0	-0.4462763	-100.0	-0.51721585	-100.0	-0.22221784	-100.0	-0.7938205	-100.0	-0.8502468	-100.0	-0.44040674	-100.0	-0.28750592	-100.0	-0.6919918	-100.0	-0.3853337	-100	-0.34095728	-100.0	-100.0	-0.69659024	-0.21817315	-100.0	-0.43261018	-100	-0.30749917	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.2983943	-100.0	-0.27984577	-100	-0.28855565	-100.0	-0.36960366	-100.0	-0.44868624	-100.0	-100.0	-0.5563967	-0.22452484	-100.0	-0.33850217	-100.0	-0.28185007	-100.0	-0.32499224	-100.0	-0.5987403	-100.0	-0.5767436	-100	-100.0	-0.7754147	-0.8408483	-100.0	-0.33012408	-100.0	-0.55270696	-100	-0.66431355	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100.0	-0.67534566	-0.26244387	-100	-0.37499654	-100.0	-100.0	-0.80608755	-0.6238915	-100.0	-0.47334605	-100.0	-0.6627838	-100.0	-0.21913357	-100.0	-0.42745548	-100.0	-0.27095228	-100.0	-0.5888808	-100.0	-0.27432498	-100	-0.70209587	-100.0	-0.77811205	-100.0	-0.62593466	-100.0	-0.6370425	-100	-0.34123865	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.45449466	-100.0	-0.4918429	-100	-0.45161298	-100.0	-0.52871704	-100.0	-0.5240827	-100.0	-0.456269	-100.0	-0.43114802	-100.0	-0.4646116	-100.0	-0.6177591	-100.0	-0.4077207	-100.0	-0.7264294	-100.0	-0.38624686	-100	-100.0	-0.6600879	-0.25265464	-100.0	-0.32205346	-100.0	-0.45421073	-100	-0.23437454	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.3422621	-100.0	-0.2987536	-100	-0.37951636	-100.0	-0.18214034	-100.0	-0.26020342	-100.0	-0.16651629	-100.0	-0.19489987	-100.0	-0.3034549	-100.0	-0.30616575	-100.0	-100.0	-0.6307341	-0.20556712	-100.0	-0.29031524	-100	-0.20408124	-100.0	-0.2400981	-100.0	-0.24349236	-100.0	-0.26678374	-100	-0.34550396	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.31602055	-100.0	-0.29210165	-100	-0.29462317	-100.0	-0.31665796	-100.0	-0.3261205	-100.0	-0.2783835	-100.0	-0.21779308	-100.0	-0.42950308	-100.0	-0.45804492	-100.0	-0.23760551	-100.0	-0.31371185	-100.0	-0.330101	-100	-0.2261528	-100.0	-0.33140504	-100.0	-0.30577362	-100.0	-0.34674993	-100	-0.4217485	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.58593434	-100.0	-0.29435456	-100	-0.52627486	-100.0	-100.0	-0.8108219	-0.6575499	-100.0	-0.31760183	-100.0	-0.5280521	-100.0	-0.2480297	-100.0	-0.42685902	-100.0	-0.31845307	-100.0	-0.35769433	-100.0	-0.26350036	-100	-0.40380064	-100.0	-0.23075171	-100.0	-0.39532983	-100.0	-0.38327232	-100	-0.51870054	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.48580986	-100.0	-0.47881934	-100	-0.7967988	-100.0	-0.77683616	-100.0	-0.5249446	-100.0	-0.36348122	-100.0	-0.47935358	-100.0	-0.25560793	-100.0	-0.5249301	-100.0	-0.6363407	-100.0	-0.48128003	-100.0	-0.2987948	-100	-0.7321464	-100.0	-0.6061583	-100.0	-0.34317645	-100.0	-0.3554234	-100	-0.58204246	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.29810256	-0.92999893	-100	-0.6750322	-100.0	-0.6682046	-100.0	-0.5505906	-100.0	-100.0	-0.23702787	-100.0	-0.58769506	-0.33440965	-100.0	-0.6479307	-100.0	-100.0	-0.6339193	-100.0	-0.23284376	-0.546498	-100	-100.0	-0.47144073	-100.0	-0.28585565	-100.0	-0.20404057	-0.717188	-100	-0.42391127	-100.0
