eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.14992593	-100.0	-0.2233172	-100.0	-0.27650198	-100.0	-0.33381325	-100.0	-0.52874666	-100.0	-0.16749342	-100.0	-0.2468474	-100.0	-0.16221973	-100	-0.611496	-100.0	-0.21914122	-100.0	-0.16985598	-100.0	-0.5024399	-100.0	-0.30248165	-100.0	-100.0	-0.46403286	-100.0	-0.35271677	-0.40743062	-100	-0.19530113	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.13738531	-100.0	-0.45318818	-100.0	-0.15660346	-100.0	-0.30449948	-100.0	-0.2672264	-100.0	-0.14035055	-100.0	-0.1656284	-100.0	-0.3658619	-100	-100.0	-0.82857287	-0.19289595	-100.0	-0.14069971	-100.0	-0.31762558	-100.0	-0.1824958	-100.0	-0.17561567	-100.0	-0.21460545	-100.0	-0.15485841	-100	-0.3029436	-100
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.18924284	-100.0	-0.22440167	-100.0	-0.15294598	-100.0	-0.1998375	-100.0	-0.25577995	-100.0	-0.22460377	-100.0	-0.24490407	-100.0	-0.24170494	-100	-0.1797782	-100.0	-0.12899043	-100.0	-0.13897538	-100.0	-0.25343046	-100.0	-0.22005935	-100.0	-0.21124208	-100.0	-0.22575717	-100.0	-0.2263427	-100	-0.23717935	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.13257644	-100.0	-0.25597465	-100.0	-0.28962693	-100.0	-0.18429275	-100.0	-0.21857294	-100.0	-0.1634171	-100.0	-0.22186945	-100.0	-0.13641784	-100	-0.22564916	-100.0	-0.16643985	-100.0	-0.17692316	-100.0	-0.3364555	-100.0	-0.1875335	-100.0	-0.25643504	-100.0	-0.4426535	-100.0	-0.39517903	-100	-0.3497831	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.16888474	-100.0	-0.17972918	-100.0	-0.20457587	-100.0	-0.226182	-100.0	-0.24835658	-100.0	-0.18635714	-100.0	-0.1905408	-100.0	-0.13369378	-100	-0.20379356	-100.0	-0.17737202	-100.0	-0.18244287	-100.0	-0.23952031	-100.0	-0.21764642	-100.0	-0.1796848	-100.0	-0.248787	-100.0	-0.19631456	-100	-0.17525347	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.1516325	-100.0	-0.30894324	-100.0	-0.21705127	-100.0	-0.25842234	-100.0	-0.4022679	-100.0	-0.23442565	-100.0	-0.19936559	-100.0	-0.22240195	-100	-0.2226163	-100.0	-0.20517677	-100.0	-0.24636078	-100.0	-0.3316665	-100.0	-0.15760164	-100.0	-0.23744877	-100.0	-0.2549161	-100.0	-0.24736007	-100	-0.22602066	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.19453785	-100.0	-0.19053482	-100.0	-0.25310802	-100.0	-0.25544125	-100.0	-0.2709999	-100.0	-0.18572395	-100.0	-0.123668216	-100.0	-0.22340275	-100	-0.23942913	-100.0	-0.22616757	-100.0	-0.23199347	-100.0	-0.21750727	-100.0	-0.22201622	-100.0	-0.1883765	-100.0	-0.24587487	-100.0	-0.3899937	-100	-0.31449178	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.18899697	-100.0	-0.23529352	-100.0	-0.26959428	-100.0	-0.2640754	-100.0	-0.26819003	-100.0	-0.24818735	-100.0	-0.20116025	-100.0	-0.26282173	-100	-0.32058957	-100.0	-0.22622594	-100.0	-0.20939289	-100.0	-0.24642691	-100.0	-0.23662496	-100.0	-0.18999848	-100.0	-0.2540719	-100.0	-0.21296763	-100	-0.24206479	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.21781181	-100.0	-0.12722854	-100.0	-0.2939059	-100.0	-0.28599566	-100.0	-0.32364368	-100.0	-0.21357444	-100.0	-0.2004495	-100.0	-0.23487882	-100	-0.43627203	-100.0	-0.21613032	-100.0	-0.23187974	-100.0	-0.25475484	-100.0	-0.3237083	-100.0	-0.6117148	-100.0	-0.1981651	-100.0	-0.24021885	-100	-0.32976666	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.2199801	-100.0	-100.0	-0.7198594	-100.0	-0.83091086	-100.0	-0.4349796	-100.0	-0.29716387	-100.0	-0.3405809	-0.26623	-100.0	-0.59044504	-100	-0.24289382	-100.0	-0.27013016	-100.0	-0.4989184	-100.0	-100.0	-0.7596674	-100.0	-0.49167728	-100.0	-0.49860293	-0.51285285	-100.0	-0.71767336	-100	-0.34417507	-100
