prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.220297	-100	-100	-0.7192987	-100	-0.7293911	-0.33957803	-100	-0.3822706	-100	-0.5112346	-100	-0.65226275	-100	-0.5586781	-100	-0.48631018	-100	-0.44456917	-100	-0.6970746	-100	-0.43334407	-100	-0.59796697	-100	-100	-0.41726497	-100	-0.5475166	-0.45445445	-100	-0.2905258	-100
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.33127967	-100	-0.72457296	-100	-0.13582626	-100	-0.22571145	-100	-0.3817001	-100	-0.45355138	-100	-0.7228939	-100	-0.31047854	-100	-0.21613482	-100	-0.24781409	-100	-0.45612267	-100	-0.120137	-100	-0.23157802	-100	-100	-0.68995756	-100	-0.62945443	-0.5951469	-100	-100	-0.8163383
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.27164242	-100	-0.13788532	-100	-0.28481004	-100	-0.21861768	-100	-0.23859511	-100	-0.23221186	-100	-0.25419962	-100	-0.44595346	-100	-0.40351602	-100	-0.16743514	-100	-0.4433118	-100	-0.15582295	-100	-0.3395628	-100	-0.3632356	-100	-0.12347094	-100	-0.17104389	-100	-0.20078184	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.19924487	-100	-0.30180636	-100	-0.49301618	-100	-0.36604756	-100	-0.21701118	-100	-0.22983283	-100	-0.40196326	-100	-0.18343686	-100	-0.23009013	-100	-0.24196592	-100	-0.39652395	-100	-0.14407848	-100	-0.28664875	-100	-0.31856364	-100	-0.32046267	-100	-0.19473661	-100	-0.14014488	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.22362755	-100	-0.2790225	-100	-0.21346189	-100	-0.22810963	-100	-0.1894453	-100	-0.22904564	-100	-0.16105989	-100	-0.22411345	-100	-0.31640685	-100	-0.2539382	-100	-0.26891628	-100	-0.14686899	-100	-0.30432886	-100	-0.22223817	-100	-0.23874713	-100	-0.88172895	-100	-0.24420477	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.15491353	-100	-0.19722527	-100	-0.33567232	-100	-0.22512367	-100	-0.15018336	-100	-0.36747223	-100	-0.32635266	-100	-0.18337333	-100	-0.17480867	-100	-0.1484534	-100	-0.13738012	-100	-0.18936837	-100	-0.32326803	-100	-0.31633192	-100	-0.29689118	-100	-0.32322058	-100	-0.38864812	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1708603	-100	-0.19074267	-100	-0.47377583	-100	-0.12481787	-100	-0.15284014	-100	-0.12405471	-100	-0.12881875	-100	-0.16143148	-100	-0.14178564	-100	-0.2961575	-100	-0.19382267	-100	-0.14126927	-100	-0.14687258	-100	-0.16018869	-100	-0.257376	-100	-0.1913344	-100	-0.26336506	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.34875658	-100	-0.21079446	-100	-0.24599193	-100	-0.17580496	-100	-0.23477902	-100	-0.37576902	-100	-0.33819968	-100	-0.1765681	-100	-0.3437847	-100	-0.17029776	-100	-0.32812634	-100	-0.16361877	-100	-0.2720478	-100	-0.14404143	-100	-0.3103788	-100	-0.19554304	-100	-0.17849591	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.21575122	-100	-0.25239965	-100	-0.2821332	-100	-0.19774193	-100	-0.15244457	-100	-0.13619678	-100	-0.16151862	-100	-0.12825379	-100	-0.16869211	-100	-0.2046025	-100	-0.20725435	-100	-0.14564052	-100	-0.13444832	-100	-0.18766631	-100	-0.14148992	-100	-0.1880513	-100	-0.1378102	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.44215867	-100	-0.728062	-100	-0.76674974	-100	-100	-0.746159	-0.6362054	-100	-100	-0.5867	-100	-0.47194734	-0.48488864	-100	-0.34211004	-100	-0.40225133	-100	-0.33655128	-100	-0.8444245	-100	-100	-0.88598543	-100	-0.37510845	-100	-0.74118406	-100	-0.8528596	-100	-0.7004272
