prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
I want you to teach me the disadvantages of social media according to my personal information like age, level of education, & culture.	-0.13412642	-100	-0.39474925	-100	-0.17214856	-100	-0.17400558	-100	-100	-0.5580767	-100	-0.27827424	-0.4375589	-100	-0.15485251	-100	-0.6570623	-100	-0.15369795	-100	-0.28254712	-100	-0.18276325	-100	-100	-0.3654604	-0.43390942	-100	-100	-0.24154253	-100	-0.40764558	-100	-0.6992936
Please teach me what are some disadvantages of using social media in an interactive manner by considering my age, educational level, & culture.	-0.13387816	-100	-100	-0.7937005	-0.09464445	-100	-0.3247904	-100	-0.14856024	-100	-0.18897855	-100	-0.31641322	-100	-0.22661996	-100	-0.33893472	-100	-0.13678886	-100	-0.21862732	-100	-0.12496043	-100	-0.7145591	-100	-0.23898812	-100	-100	-0.6044052	-100	-0.5069346	-100	-0.7978034
Please teach me the disadvantages of social media considering my age, level of education, and culture in an interactive manner. Doing this, try to be more interactive by asking me questions.	-0.1376322	-100	-0.1985354	-100	-0.13587508	-100	-0.21255264	-100	-0.3250102	-100	-0.18367854	-100	-0.2528665	-100	-0.6316124	-100	-0.2752962	-100	-0.14456819	-100	-0.13451706	-100	-0.11053906	-100	-0.46613348	-100	-0.17268907	-100	-0.5947718	-100	-0.24559808	-100	-0.15513548	-100
Hello! Please try to act like my teacher teaching me disadvantages of social media by considering my age, level of education, and culture but in a more friendly and supportive way. Meanwhile, please do this in an interactive way by asking one question at a time.	-0.121851064	-100	-0.29867944	-100	-0.22010045	-100	-0.14600319	-100	-0.18693247	-100	-0.37355813	-100	-0.39754277	-100	-0.18037945	-100	-0.20518541	-100	-0.16018105	-100	-0.53921086	-100	-0.20383586	-100	-0.36844626	-100	-0.6111639	-100	-0.14954177	-100	-0.8242365	-100	-0.17605919	-100
Would you please try to teach me Social Media Disadvantages by considering my age, level of education, and culture like a friendly teacher but using humor and being interactive by asking questions to make sure I got your point.	-0.14278018	-100	-0.29305476	-100	-0.21627843	-100	-0.19261293	-100	-0.18756822	-100	-0.19102885	-100	-0.19993171	-100	-0.12936774	-100	-0.17823058	-100	-0.13771881	-100	-0.20732628	-100	-0.21115558	-100	-0.22394195	-100	-0.2258427	-100	-0.20370719	-100	-0.3168766	-100	-0.26552978	-100
Hello! I want to learn the disadvantages of Social Media. Please try to act like my teacher teaching me these disadvantages by considering my age, level of education, and culture. Please include me in a friendly and supportive conversation by asking back-and-forth question-answers.	-0.14138034	-100	-0.2368025	-100	-0.14402968	-100	-0.16614413	-100	-0.16841492	-100	-0.4758587	-100	-0.18642494	-100	-0.12098774	-100	-0.54041195	-100	-0.1606831	-100	-0.18997109	-100	-0.16755502	-100	-0.34686115	-100	-0.27055356	-100	-0.22468698	-100	-100	-0.64633495	-0.17637418	-100
This is Mona. I learn things better while making it fun. Can you act like a teacher with a natural and friendly behavior and teach me 2 disadvantages of social media (echo chambers & social media self-protection skills)? doing so please follow these rules: 1- make a completely interactive conversation with question answer, 2- wait for my answers when you ask a question, 3- use sense of humor in explanation, 4- ask age and the level of knowledge (preschool, elementary school, high school, diploma, higher education...) and form the level of information based on them, 5- ask for culture and point out some related explanation about the two mentioned social media disadvantages regarding the culture.	-0.1564317	-100	-0.15875372	-100	-0.22301708	-100	-0.12972394	-100	-0.3984836	-100	-0.43755004	-100	-0.26641437	-100	-0.11881149	-100	-0.10866413	-100	-0.11500691	-100	-0.21040414	-100	-0.14423001	-100	-0.11737751	-100	-0.5308037	-100	-0.13138846	-100	-0.6236624	-100	-0.28516412	-100
"I'm a student!  Could you be my super-cool ""teacher"" for a bit and chat about two tricky things with social media ""Echo Chambers"" and ""Social Media Self Protection Skills""?  Here's how we can make it awesome:   - Let's make this a real conversation. You ask one question at a time, always hold up for my reply, I answer, and go to the next interactive step.  - Keep the conversation fun! A joke or two wouldn't hurt.  - First, what is my name, how old am I and what's my school level? That way, you can keep things more appropriate for me.  - Lastly, what's my cultural background? It'll help make our chat about social media even more understandable by mentioning related examples specific to my culture for each topic."	-0.541372	-100	-0.19585054	-100	-0.2794206	-100	-0.17782712	-100	-0.09067355	-100	-0.14010738	-100	-0.27631998	-100	-0.2407897	-100	-0.1677934	-100	-0.18205574	-100	-0.22477862	-100	-0.4590871	-100	-0.2198289	-100	-0.18313764	-100	-0.12569627	-100	-0.21231434	-100	-0.47765347	-100
"Hey there! I'm eager to learn from you about the downsides of social media. Let's focus on six key topics: ""echo chambers,"" ""self-protection skills,"" ""fake news,"" ""cyberbullying,"" ""algorithms,"" and ""body image."" How about first asking my age, school level, and cultural background and awaiting my answers? So, you can tailor the convo to me and always provide an example that is culturally relevant and relatable to me for each topic. Please tackle one topic at a time, while keeping it fun and relatable by first explaining the content. After each, ask me one quick question at a time for each topic to make sure we're on the same page."	-0.15492348	-100	-0.14113253	-100	-0.35835302	-100	-0.12878239	-100	-0.1616139	-100	-0.12935919	-100	-0.15026115	-100	-0.23690236	-100	-0.620752	-100	-0.23669268	-100	-0.12575872	-100	-0.14806323	-100	-0.2301732	-100	-0.16909014	-100	-0.1833555	-100	-0.18565002	-100	-0.13273366	-100
Hello! I want to learn more about the negative aspects of social media. Can we have an educative conversation about it?	-0.16735163	-100	-100	-0.6581244	-0.65568584	-100	-100	-0.34985563	-100	-0.52356905	-100	-0.39706814	-100	-0.56790465	-100	-0.56997997	-0.6907544	-100	-0.37069595	-100	-100	-0.49986506	-100	-0.30417502	-100	-0.18681644	-100	-0.7036519	-100	-0.8047352	-0.7572963	-100	-100	-0.25396976
